# This is the list of histogram data!
# Number	cdNum	mark
7948	200	0
7949	6	0
7950	45	0
7951	27	0
7952	54	0
7953	1	0
7954	29	0
7955	7	0
7956	60	0
7957	1	0
7958	2	0
7959	11	0
7960	28	0
7961	1	0
7962	200	0
7963	7	0
7964	1	0
7965	1	0
7966	12	0
7967	200	0
7968	30	0
7969	1	0
7970	22	0
7971	6	0
7972	11	0
7973	9	0
7974	16	0
7975	2	0
7976	12	0
7977	4	0
7978	2	2
7979	1	0
7980	10	0
7981	2	0
7982	5	0
7983	1	0
7984	7	0
7985	5	0
7986	64	0
7987	18	0
7988	17	0
7989	2	0
7990	22	0
7991	9	0
7992	125	0
7993	120	0
7994	14	0
7995	8	0
7996	39	28
7997	16	0
7998	14	0
7999	1	0
8000	29	0
8001	10	0
8002	170	0
8003	4	0
8004	2	0
8005	1	0
8006	9	0
8007	9	0
8008	2	0
8009	9	9
8010	19	0
8011	8	0
8012	80	0
8013	10	0
8014	2	0
8015	1	0
8016	7	0
8017	11	0
8018	9	0
8019	26	0
8020	176	0
8021	11	0
8022	7	7
8023	5	5
8024	200	26
8025	1	0
8026	65	0
8027	18	0
8028	8	0
8029	28	0
8030	4	0
8031	1	0
8032	27	0
8033	11	0
8034	200	0
8035	165	0
8036	16	0
8037	7	0
8038	2	0
8039	8	0
8040	28	0
8041	31	0
8042	1	0
8043	22	0
8044	1	0
8045	21	0
8046	5	0
8047	74	0
8048	27	0
8049	30	0
8050	84	0
8051	12	0
8052	27	0
8053	1	0
8054	148	0
8055	24	0
8056	1	0
8057	46	0
8058	14	0
8059	4	0
8060	19	1
8061	24	0
8062	10	8
8063	16	0
8064	10	0
8065	25	0
8066	3	0
8067	200	0
8068	1	0
8069	27	0
8070	41	0
8071	11	11
8072	113	44
8073	2	0
8074	1	0
8075	40	0
8076	4	0
8077	12	0
8078	1	0
8079	25	0
8080	8	0
8081	27	0
8082	8	0
8083	16	0
8084	24	0
8085	1	0
8086	8	0
8087	5	0
8088	3	0
8089	1	0
8090	200	0
8091	16	0
8092	8	0
8093	6	0
8094	10	0
8095	21	0
8096	3	3
8097	1	0
8098	1	0
8099	17	0
8100	19	0
8101	15	0
8102	15	0
8103	9	9
8104	14	0
8105	6	0
8106	1	0
8107	120	0
8108	99	0
8109	15	0
8110	6	0
8111	45	0
8112	12	0
8113	14	0
8114	16	0
8115	8	0
8116	83	0
8117	2	0
8118	17	0
8119	3	3
8120	27	11
8121	65	41
8122	1	0
8123	6	0
8124	1	0
8125	12	0
8126	11	0
8127	11	0
8128	6	0
8129	8	0
8130	8	0
8131	15	0
8132	12	0
8133	17	0
8134	1	0
8135	5	0
8136	2	2
8137	1	0
8138	13	0
8139	14	0
8140	12	0
8141	9	0
8142	25	0
8143	2	0
8144	5	0
8145	9	0
8146	11	0
8147	14	0
8148	16	0
8149	11	0
8150	17	0
8151	23	6
8152	14	0
8153	8	0
8154	9	0
8155	31	0
8156	6	0
8157	12	0
8158	200	0
8159	1	0
8160	16	0
8161	1	0
8162	98	0
8163	200	163
8164	1	1
8165	5	5
8166	16	0
8167	4	0
8168	20	0
8169	55	0
8170	1	0
8171	3	0
8172	57	0
8173	16	0
8174	1	0
8175	19	0
8176	16	0
8177	3	0
8178	184	147
8179	1	1
8180	1	1
8181	124	100
8182	2	2
8183	107	107
8184	16	0
8185	15	0
8186	19	0
8187	6	0
8188	11	0
8189	96	0
8190	3	0
8191	1	0
8192	60	0
8193	1	0
8194	82	0
8195	1	0
8196	8	8
8197	1	1
8198	23	0
8199	4	0
8200	16	0
8201	70	0
8202	136	0
8203	3	0
8204	39	0
8205	13	0
8206	134	0
8207	4	0
8208	55	0
8209	1	0
8210	1	1
8211	2	2
8212	198	0
8213	1	0
8214	12	0
8215	13	0
8216	2	0
8217	7	0
8218	111	0
8219	3	0
8220	5	0
8221	1	0
8222	1	0
8223	95	0
8224	21	0
8225	1	1
8226	21	7
8227	32	0
8228	2	2
8229	15	0
8230	29	0
8231	1	0
8232	4	0
8233	1	0
8234	6	0
8235	16	0
8236	2	0
8237	46	0
8238	17	0
8239	4	0
8240	16	0
8241	20	0
8242	3	0
8243	2	2
8244	2	2
8245	1	0
8246	14	0
8247	15	0
8248	4	0
8249	1	0
8250	22	0
8251	22	0
8252	9	0
8253	16	0
8254	86	0
8255	4	4
8256	145	50
8257	3	3
8258	1	0
8259	15	0
8260	15	0
8261	2	0
8262	30	0
8263	2	0
8264	1	0
8265	1	0
8266	19	0
8267	2	0
8268	3	0
8269	7	7
8270	5	5
8271	47	15
8272	3	0
8273	1	0
8274	100	0
8275	3	0
8276	7	0
8277	200	0
8278	12	0
8279	10	0
8280	7	0
8281	15	0
8282	41	0
8283	10	3
8284	7	0
8285	50	0
8286	3	0
8287	9	0
8288	5	0
8289	1	0
8290	45	0
8291	42	0
8292	31	0
8293	16	0
8294	10	0
8295	17	0
8296	1	1
8297	6	0
8298	12	0
8299	2	0
8300	3	3
8301	20	0
8302	12	0
8303	12	0
8304	25	0
8305	4	0
8306	1	0
8307	2	0
8308	126	0
8309	3	3
8310	1	1
8311	9	0
8312	26	0
8313	27	0
8314	24	0
8315	7	0
8316	54	0
8317	5	0
8318	2	0
8319	2	0
8320	20	0
8321	26	0
8322	9	0
8323	4	0
8324	69	0
8325	5	0
8326	18	0
8327	71	0
8328	23	0
8329	1	0
8330	20	0
8331	46	0
8332	17	0
8333	32	0
8334	23	0
8335	14	0
8336	8	0
8337	7	0
8338	1	0
8339	92	0
8340	6	0
8341	13	0
8342	8	0
8343	1	0
8344	189	0
8345	7	0
8346	9	0
8347	26	0
8348	10	0
8349	1	1
8350	2	2
8351	1	0
8352	7	0
8353	9	0
8354	1	0
8355	90	0
8356	2	2
8357	17	17
8358	16	0
8359	18	0
8360	11	0
8361	62	0
8362	10	0
8363	23	0
8364	43	0
8365	17	0
8366	15	0
8367	10	0
8368	19	0
8369	2	2
8370	11	0
8371	1	0
8372	9	0
8373	6	0
8374	54	0
8375	14	0
8376	5	0
8377	1	0
8378	20	0
8379	2	0
8380	6	0
8381	8	0
8382	2	2
8383	200	0
8384	8	0
8385	6	0
8386	5	0
8387	22	0
8388	102	0
8389	1	0
8390	42	0
8391	11	0
8392	14	0
8393	200	0
8394	8	0
8395	15	0
8396	2	2
8397	137	0
8398	12	0
8399	2	0
8400	20	0
8401	9	0
8402	19	0
8403	3	0
8404	7	0
8405	9	0
8406	5	0
8407	108	0
8408	20	20
8409	21	0
8410	69	0
8411	3	3
8412	140	74
8413	25	0
8414	51	0
8415	6	0
8416	14	0
8417	20	0
8418	11	0
8419	22	0
8420	49	0
8421	17	0
8422	62	0
8423	32	0
8424	200	200
8425	8	0
8426	20	0
8427	1	0
8428	17	0
8429	10	0
8430	200	0
8431	21	0
8432	114	0
8433	9	0
8434	12	0
8435	8	0
8436	4	0
8437	34	0
8438	23	0
8439	2	0
8440	6	0
8441	23	0
8442	5	0
8443	80	0
8444	6	0
8445	86	0
8446	1	0
8447	32	0
8448	144	0
8449	13	7
8450	11	11
8451	4	4
8452	50	0
8453	11	0
8454	15	0
8455	200	0
8456	1	0
8457	1	0
8458	1	0
8459	200	0
8460	11	0
8461	89	0
8462	1	1
8463	5	0
8464	2	0
8465	28	0
8466	1	0
8467	2	0
8468	88	0
8469	1	0
8470	52	0
8471	16	0
8472	54	0
8473	8	0
8474	81	81
8475	6	0
8476	16	0
8477	21	0
8478	1	0
8479	147	0
8480	22	0
8481	5	0
8482	1	0
8483	14	0
8484	10	0
8485	8	0
8486	4	0
8487	200	0
8488	19	0
8489	2	0
8490	18	0
8491	9	0
8492	4	0
8493	25	0
8494	10	0
8495	58	0
8496	1	0
8497	3	0
8498	2	0
8499	10	0
8500	9	0
8501	3	0
8502	2	2
8503	4	0
8504	123	0
8505	5	0
8506	18	0
8507	1	0
8508	28	0
8509	2	0
8510	1	0
8511	9	0
8512	12	0
8513	2	0
8514	8	0
8515	26	0
8516	2	0
8517	1	0
8518	6	0
8519	2	0
8520	9	0
8521	1	0
8522	20	0
8523	23	2
8524	32	0
8525	14	0
8526	18	0
8527	2	0
8528	9	0
8529	6	0
8530	72	0
8531	8	0
8532	33	0
8533	1	0
8534	42	0
8535	4	0
8536	5	0
8537	156	0
8538	38	0
8539	111	0
8540	29	0
8541	8	0
8542	66	0
8543	34	0
8544	23	0
8545	1	0
8546	29	0
8547	18	0
8548	22	0
8549	13	0
8550	19	0
8551	15	0
8552	9	0
8553	13	0
8554	4	0
8555	3	0
8556	46	0
8557	1	0
8558	2	0
8559	15	0
8560	8	0
8561	1	1
8562	29	28
8563	2	0
8564	1	1
8565	18	0
8566	1	0
8567	11	0
8568	1	0
8569	20	0
8570	17	0
8571	17	0
8572	8	0
8573	22	0
8574	9	0
8575	28	0
8576	1	0
8577	13	0
8578	1	0
8579	200	0
8580	6	0
8581	1	0
8582	45	0
8583	20	0
8584	4	0
8585	6	0
8586	35	0
8587	42	0
8588	200	0
8589	10	0
8590	75	0
8591	91	0
8592	22	0
8593	10	0
8594	7	0
8595	1	0
8596	8	0
8597	20	0
8598	1	1
8599	7	0
8600	6	0
8601	34	0
8602	10	0
8603	23	0
8604	58	0
8605	1	0
8606	15	0
8607	19	0
8608	1	0
8609	1	0
8610	7	4
8611	4	0
8612	2	2
8613	13	0
8614	10	0
8615	44	0
8616	30	0
8617	7	0
8618	16	0
8619	12	0
8620	34	0
8621	17	0
8622	20	0
8623	3	0
8624	11	0
8625	1	0
8626	1	0
8627	16	0
8628	9	0
8629	10	0
8630	200	0
8631	28	0
8632	20	0
8633	7	0
8634	12	0
8635	13	0
8636	5	5
8637	56	20
8638	5	0
8639	15	0
8640	19	0
8641	200	73
8642	2	0
8643	5	0
8644	83	0
8645	26	0
8646	14	0
8647	1	0
8648	33	0
8649	1	0
8650	7	0
8651	103	0
8652	5	0
8653	13	0
8654	2	2
8655	200	130
8656	13	0
8657	1	0
8658	3	0
8659	12	0
8660	4	0
8661	15	0
8662	31	0
8663	12	0
8664	148	0
8665	2	0
8666	78	78
8667	21	0
8668	82	0
8669	200	0
8670	1	0
8671	27	0
8672	3	0
8673	9	0
8674	21	0
8675	5	0
8676	5	0
8677	5	0
8678	1	0
8679	10	0
8680	135	0
8681	13	0
8682	8	0
8683	4	0
8684	130	0
8685	113	0
8686	6	0
8687	11	0
8688	4	4
8689	2	2
8690	5	0
8691	6	0
8692	18	0
8693	31	0
8694	22	0
8695	21	0
8696	23	0
8697	53	0
8698	36	0
8699	37	0
8700	49	0
8701	4	0
8702	27	0
8703	4	0
8704	6	0
8705	1	0
8706	15	0
8707	5	0
8708	1	0
8709	116	0
8710	1	0
8711	13	0
8712	200	0
8713	11	0
8714	11	0
8715	18	0
8716	10	0
8717	1	0
8718	11	0
8719	2	0
8720	102	0
8721	18	0
8722	51	0
8723	9	0
8724	12	0
8725	10	0
8726	1	0
8727	6	6
8728	122	32
8729	45	0
8730	9	0
8731	6	0
8732	1	0
8733	3	0
8734	58	0
8735	200	0
8736	10	0
8737	21	0
8738	98	0
8739	4	0
8740	25	0
8741	7	0
8742	22	0
8743	30	26
8744	19	0
8745	66	0
8746	28	0
8747	12	0
8748	3	0
8749	2	2
8750	10	0
8751	1	0
8752	17	0
8753	15	0
8754	12	0
8755	13	0
8756	17	0
8757	3	0
8758	1	0
8759	17	0
8760	1	0
8761	1	0
8762	19	0
8763	14	0
8764	7	0
8765	16	16
8766	21	0
8767	8	0
8768	20	0
8769	6	0
8770	9	0
8771	80	0
8772	5	0
8773	40	0
8774	23	0
8775	139	0
8776	4	4
8777	8	0
8778	42	0
8779	34	0
8780	1	0
8781	22	0
8782	22	0
8783	11	0
8784	13	0
8785	34	0
8786	85	0
8787	3	0
8788	26	0
8789	4	0
8790	200	0
8791	1	1
8792	6	0
8793	10	0
8794	18	0
8795	200	0
8796	27	27
8797	22	0
8798	8	0
8799	3	0
8800	1	0
8801	1	0
8802	13	0
8803	18	0
8804	99	0
8805	1	0
8806	61	0
8807	21	0
8808	99	0
8809	12	0
8810	2	0
8811	3	0
8812	28	0
8813	22	0
8814	34	0
8815	7	0
8816	2	0
8817	143	0
8818	23	0
8819	34	0
8820	29	0
8821	3	3
8822	200	130
8823	121	2
8824	15	0
8825	5	0
8826	1	0
8827	73	0
8828	4	0
8829	42	0
8830	14	0
8831	24	0
8832	1	0
8833	1	0
8834	4	0
8835	124	0
8836	10	0
8837	8	0
8838	1	0
8839	4	0
8840	30	0
8841	14	0
8842	11	0
8843	62	0
8844	6	0
8845	200	0
8846	3	0
8847	21	11
8848	4	4
8849	2	2
8850	5	0
8851	200	0
8852	80	0
8853	24	0
8854	14	0
8855	200	0
8856	46	0
8857	2	0
8858	200	0
8859	26	26
8860	200	197
8861	14	0
8862	86	0
8863	15	0
8864	62	49
8865	2	0
8866	13	0
8867	50	0
8868	28	0
8869	3	0
8870	1	0
8871	6	0
8872	51	0
8873	151	0
8874	1	1
8875	12	0
8876	20	0
8877	34	0
8878	67	0
8879	19	0
8880	3	0
8881	1	0
8882	4	0
8883	1	0
8884	3	0
8885	2	0
8886	18	0
8887	1	0
8888	16	0
8889	1	1
8890	4	4
8891	44	0
8892	6	0
8893	63	0
8894	4	0
8895	24	0
8896	146	0
8897	8	0
8898	6	0
8899	38	0
8900	1	1
8901	17	0
8902	10	0
8903	11	0
8904	1	0
8905	6	6
8906	52	0
8907	1	0
8908	24	0
8909	14	0
8910	1	1
8911	5	0
8912	21	0
8913	33	10
8914	14	0
8915	20	0
8916	79	0
8917	16	0
8918	1	0
8919	11	11
8920	138	0
8921	1	0
8922	14	0
8923	42	0
8924	47	0
8925	10	0
8926	1	0
8927	33	0
8928	1	1
8929	21	0
8930	20	0
8931	8	0
8932	8	0
8933	8	0
8934	1	0
8935	4	0
8936	101	96
8937	18	18
8938	1	1
8939	23	0
8940	200	0
8941	117	0
8942	51	0
8943	28	0
8944	22	0
8945	6	0
8946	7	0
8947	2	0
8948	1	0
8949	9	0
8950	6	0
8951	2	0
8952	1	0
8953	1	0
8954	11	0
8955	2	0
8956	8	0
8957	43	31
8958	7	0
8959	1	0
8960	18	0
8961	21	0
8962	10	0
8963	41	0
8964	8	0
8965	11	0
8966	64	0
8967	6	0
8968	200	0
8969	1	0
8970	30	0
8971	11	0
8972	123	0
8973	6	0
8974	89	0
8975	10	0
8976	1	0
8977	5	0
8978	1	0
8979	35	35
8980	63	0
8981	7	0
8982	8	0
8983	12	0
8984	14	0
8985	200	0
8986	16	0
8987	62	0
8988	10	0
8989	1	1
8990	73	0
8991	1	0
8992	9	0
8993	1	0
8994	16	0
8995	55	0
8996	12	0
8997	1	0
8998	12	0
8999	20	0
9000	50	0
9001	13	0
9002	16	0
9003	1	0
9004	13	0
9005	9	9
9006	5	5
9007	4	4
9008	75	0
9009	6	5
9010	1	0
9011	8	0
9012	1	0
9013	200	0
9014	24	0
9015	3	0
9016	22	0
9017	25	0
9018	2	0
9019	5	0
9020	2	2
9021	134	101
9022	1	1
9023	1	1
9024	200	0
9025	8	0
9026	6	0
9027	200	0
9028	1	0
9029	24	0
9030	13	0
9031	59	0
9032	5	0
9033	30	0
9034	8	0
9035	2	0
9036	2	2
9037	46	0
9038	12	0
9039	1	0
9040	10	0
9041	12	0
9042	13	0
9043	99	0
9044	8	0
9045	10	0
9046	1	0
9047	1	0
9048	13	0
9049	2	2
9050	2	2
9051	1	0
9052	21	0
9053	2	2
9054	21	0
9055	14	0
9056	1	0
9057	17	0
9058	3	0
9059	26	0
9060	29	0
9061	2	0
9062	21	0
9063	1	0
9064	2	0
9065	82	0
9066	2	0
9067	1	0
9068	32	32
9069	1	1
9070	1	1
9071	29	0
9072	14	0
9073	1	0
9074	14	0
9075	49	0
9076	200	0
9077	17	0
9078	12	0
9079	101	0
9080	6	0
9081	87	0
9082	200	0
9083	168	0
9084	200	48
9085	2	2
9086	1	1
9087	1	1
9088	59	55
9089	10	9
9090	1	1
9091	2	0
9092	39	0
9093	1	0
9094	5	0
9095	13	0
9096	35	0
9097	9	0
9098	9	0
9099	4	0
9100	2	0
9101	9	0
9102	86	0
9103	9	0
9104	1	0
9105	1	0
9106	1	0
9107	86	1
9108	1	1
9109	15	0
9110	1	0
9111	11	0
9112	10	0
9113	15	0
9114	24	0
9115	2	0
9116	10	10
9117	1	0
9118	5	0
9119	18	0
9120	2	0
9121	24	0
9122	1	0
9123	13	0
9124	26	0
9125	23	0
9126	53	0
9127	29	0
9128	13	0
9129	8	8
9130	29	0
9131	21	0
9132	2	2
9133	1	0
9134	157	0
9135	13	0
9136	1	0
9137	7	0
9138	11	0
9139	27	0
9140	99	0
9141	12	0
9142	127	0
9143	11	11
9144	17	0
9145	1	0
9146	3	0
9147	11	0
9148	8	0
9149	1	0
9150	28	0
9151	1	0
9152	5	0
9153	1	0
9154	4	0
9155	14	0
9156	4	0
9157	155	0
9158	11	0
9159	13	0
9160	10	0
9161	1	0
9162	7	0
9163	25	0
9164	2	2
9165	1	1
9166	15	0
9167	23	0
9168	21	0
9169	3	3
9170	17	0
9171	13	0
9172	19	0
9173	17	0
9174	1	0
9175	14	0
9176	6	0
9177	22	0
9178	111	0
9179	4	0
9180	1	0
9181	26	0
9182	20	0
9183	5	0
9184	200	195
9185	2	0
9186	36	0
9187	4	0
9188	31	0
9189	38	0
9190	1	0
9191	28	0
9192	72	0
9193	23	0
9194	5	0
9195	3	0
9196	45	0
9197	200	199
9198	1	1
9199	111	101
9200	1	0
9201	18	0
9202	8	0
9203	1	0
9204	1	0
9205	2	0
9206	13	0
9207	200	0
9208	9	0
9209	2	0
9210	104	0
9211	3	0
9212	26	0
9213	1	0
9214	1	1
9215	1	1
9216	2	1
9217	33	0
9218	20	0
9219	10	0
9220	30	0
9221	62	0
9222	4	0
9223	1	1
9224	1	0
9225	33	0
9226	68	0
9227	1	1
9228	14	0
9229	20	0
9230	26	0
9231	1	0
9232	2	0
9233	17	17
9234	1	1
9235	2	2
9236	16	13
9237	2	2
9238	18	0
9239	14	0
9240	19	0
9241	20	0
9242	147	0
9243	11	0
9244	200	0
9245	4	0
9246	15	0
9247	61	0
9248	22	0
9249	24	0
9250	43	0
9251	11	0
9252	1	0
9253	1	0
9254	17	0
9255	18	0
9256	5	0
9257	10	0
9258	9	0
9259	4	0
9260	1	0
9261	3	0
9262	1	0
9263	57	0
9264	18	0
9265	14	0
9266	18	0
9267	2	2
9268	12	0
9269	4	0
9270	3	0
9271	13	0
9272	91	0
9273	1	0
9274	192	0
9275	3	0
9276	4	0
9277	2	0
9278	62	0
9279	20	0
9280	21	0
9281	39	0
9282	4	4
9283	1	0
9284	19	0
9285	9	0
9286	1	0
9287	196	0
9288	1	0
9289	52	0
9290	23	0
9291	2	0
9292	6	0
9293	1	1
9294	20	0
9295	30	0
9296	5	0
9297	3	0
9298	21	0
9299	23	0
9300	11	0
9301	8	0
9302	17	0
9303	1	0
9304	2	0
9305	6	0
9306	3	0
9307	40	0
9308	4	0
9309	14	14
9310	10	0
9311	40	10
9312	24	0
9313	3	0
9314	9	0
9315	1	0
9316	144	0
9317	5	0
9318	16	0
9319	22	0
9320	28	0
9321	30	0
9322	28	0
9323	1	0
9324	1	1
9325	13	0
9326	1	0
9327	13	0
9328	6	0
9329	1	0
9330	26	0
9331	2	0
9332	20	0
9333	29	0
9334	7	0
9335	9	0
9336	16	0
9337	1	0
9338	12	0
9339	1	0
9340	1	0
9341	71	0
9342	1	1
9343	41	0
9344	1	1
9345	3	0
9346	19	0
9347	5	0
9348	4	4
9349	19	0
9350	36	0
9351	12	0
9352	111	0
9353	31	0
9354	1	0
9355	24	22
9356	9	9
9357	36	36
9358	25	0
9359	30	0
9360	13	0
9361	172	0
9362	24	0
9363	164	0
9364	30	0
9365	9	0
9366	2	0
9367	179	0
9368	3	0
9369	59	0
9370	18	18
9371	1	1
9372	3	0
9373	3	0
9374	7	0
9375	47	0
9376	2	0
9377	8	0
9378	4	0
9379	6	0
9380	1	0
9381	3	0
9382	33	0
9383	126	0
9384	30	30
9385	30	0
9386	4	0
9387	3	0
9388	8	0
9389	19	0
9390	7	0
9391	17	0
9392	4	0
9393	9	0
9394	5	0
9395	13	0
9396	200	109
9397	38	0
9398	38	0
9399	14	0
9400	17	0
9401	57	0
9402	24	0
9403	19	0
9404	6	0
9405	11	9
9406	10	0
9407	10	0
9408	15	0
9409	6	0
9410	2	0
9411	189	0
9412	9	0
9413	2	0
9414	10	0
9415	5	0
9416	5	0
9417	22	0
9418	16	0
9419	10	0
9420	1	0
9421	1	0
9422	1	0
9423	3	0
9424	7	2
9425	42	32
9426	21	0
9427	3	0
9428	25	0
9429	8	0
9430	3	0
9431	7	0
9432	20	0
9433	159	0
9434	17	0
9435	13	0
9436	2	0
9437	21	0
9438	26	0
9439	19	0
9440	66	0
9441	38	0
9442	1	0
9443	21	0
9444	11	0
9445	200	0
9446	24	0
9447	22	0
9448	11	0
9449	25	0
9450	1	0
9451	13	0
9452	200	0
9453	21	0
9454	21	0
9455	1	0
9456	1	0
9457	22	0
9458	96	0
9459	13	0
9460	132	0
9461	10	0
9462	18	0
9463	7	0
9464	11	6
9465	28	0
9466	7	0
9467	6	0
9468	18	0
9469	6	0
9470	13	0
9471	22	0
9472	25	0
9473	1	0
9474	200	0
9475	2	0
9476	1	0
9477	27	6
9478	7	0
9479	28	28
9480	2	0
9481	60	0
9482	9	0
9483	1	0
9484	1	0
9485	10	0
9486	1	0
9487	12	0
9488	18	0
9489	20	0
9490	86	0
9491	7	0
9492	1	0
9493	30	0
9494	1	0
9495	79	0
9496	19	0
9497	17	0
9498	7	0
9499	14	0
9500	1	1
9501	3	0
9502	21	0
9503	10	0
9504	15	0
9505	1	0
9506	25	0
9507	18	0
9508	1	0
9509	63	0
9510	3	0
9511	4	0
9512	2	0
9513	65	0
9514	39	0
9515	1	0
9516	32	0
9517	87	0
9518	1	0
9519	101	101
9520	17	0
9521	24	0
9522	4	0
9523	7	0
9524	17	0
9525	13	0
9526	17	0
9527	11	0
9528	1	0
9529	13	0
9530	7	0
9531	12	0
9532	200	190
9533	1	1
9534	19	0
9535	19	0
9536	112	0
9537	1	0
9538	1	0
9539	16	0
9540	3	0
9541	9	0
9542	1	0
9543	57	0
9544	17	0
9545	28	0
9546	97	0
9547	4	0
9548	4	4
9549	1	1
9550	200	81
9551	1	0
9552	200	0
9553	200	0
9554	1	0
9555	1	0
9556	3	0
9557	24	0
9558	65	0
9559	1	0
9560	1	0
9561	7	0
9562	4	0
9563	22	0
9564	4	0
9565	26	0
9566	83	34
9567	24	23
9568	2	0
9569	2	0
9570	7	0
9571	5	0
9572	9	0
9573	200	0
9574	47	0
9575	19	0
9576	3	0
9577	8	0
9578	2	0
9579	83	82
9580	10	0
9581	2	0
9582	14	0
9583	63	0
9584	9	0
9585	7	0
9586	42	0
9587	87	0
9588	5	0
9589	6	0
9590	16	0
9591	1	0
9592	11	0
9593	41	0
9594	16	0
9595	6	0
9596	115	0
9597	1	0
9598	7	0
9599	96	0
9600	1	0
9601	1	0
9602	1	0
9603	4	0
9604	4	0
9605	1	0
9606	34	0
9607	7	0
9608	37	0
9609	3	0
9610	4	0
9611	33	0
9612	25	0
9613	15	0
9614	4	4
9615	3	0
9616	5	0
9617	2	0
9618	13	0
9619	1	0
9620	5	0
9621	6	0
9622	10	0
9623	1	0
9624	169	0
9625	12	0
9626	200	0
9627	2	0
9628	9	0
9629	27	0
9630	19	0
9631	2	2
9632	22	9
9633	13	0
9634	22	0
9635	1	0
9636	10	0
9637	1	0
9638	8	0
9639	32	0
9640	6	0
9641	12	0
9642	26	0
9643	2	0
9644	9	0
9645	9	0
9646	5	0
9647	18	0
9648	8	0
9649	17	0
9650	11	0
9651	15	15
9652	13	0
9653	91	0
9654	16	0
9655	21	0
9656	23	0
9657	15	0
9658	14	0
9659	200	0
9660	53	0
9661	3	0
9662	23	0
9663	15	0
9664	8	8
9665	10	0
9666	1	0
9667	1	1
9668	200	0
9669	1	0
9670	2	0
9671	4	0
9672	101	0
9673	78	0
9674	20	0
9675	29	0
9676	69	0
9677	73	0
9678	6	0
9679	3	3
9680	3	0
9681	9	0
9682	1	0
9683	20	0
9684	22	0
9685	11	0
9686	32	0
9687	11	7
9688	1	1
9689	2	0
9690	11	0
9691	3	0
9692	3	0
9693	166	0
9694	4	0
9695	21	0
9696	13	0
9697	7	0
9698	10	0
9699	86	0
9700	13	0
9701	19	0
9702	12	0
9703	8	0
9704	2	0
9705	1	0
9706	21	0
9707	1	0
9708	2	0
9709	17	0
9710	36	0
9711	30	0
9712	14	0
9713	1	0
9714	18	0
9715	5	0
9716	15	0
9717	6	0
9718	5	0
9719	19	0
9720	25	0
9721	10	0
9722	46	13
9723	12	0
9724	5	0
9725	22	0
9726	10	0
9727	15	0
9728	1	0
9729	36	0
9730	3	0
9731	15	0
9732	39	0
9733	31	0
9734	5	0
9735	14	0
9736	19	0
9737	14	0
9738	78	0
9739	3	0
9740	24	0
9741	3	0
9742	8	0
9743	6	0
9744	11	0
9745	1	0
9746	1	0
9747	13	0
9748	10	0
9749	108	0
9750	17	0
9751	200	200
9752	6	6
9753	200	50
9754	11	0
9755	1	0
9756	1	0
9757	16	0
9758	1	0
9759	168	0
9760	1	0
9761	15	0
9762	33	0
9763	40	0
9764	3	0
9765	200	200
9766	3	0
9767	143	0
9768	1	0
9769	1	0
9770	7	0
9771	2	0
9772	11	0
9773	39	0
9774	3	0
9775	1	0
9776	10	0
9777	2	0
9778	1	0
9779	16	0
9780	7	0
9781	43	0
9782	24	0
9783	7	0
9784	23	0
9785	1	0
9786	1	0
9787	11	0
9788	10	0
9789	1	0
9790	26	0
9791	195	0
9792	30	0
9793	156	0
9794	17	0
9795	1	0
9796	27	20
9797	2	0
9798	11	0
9799	154	0
9800	4	0
9801	12	0
9802	2	0
9803	5	0
9804	1	0
9805	7	0
9806	25	0
9807	10	0
9808	1	0
9809	6	0
9810	200	74
9811	4	0
9812	17	0
9813	71	37
9814	19	0
9815	27	0
9816	24	0
9817	1	0
9818	1	0
9819	6	0
9820	17	0
9821	23	0
9822	4	0
9823	95	0
9824	3	0
9825	200	0
9826	1	0
9827	1	0
9828	1	0
9829	8	0
9830	200	0
9831	7	0
9832	12	0
9833	3	0
9834	17	0
9835	16	0
9836	22	0
9837	25	0
9838	3	0
9839	7	0
9840	1	0
9841	1	0
9842	196	185
9843	10	0
9844	6	0
9845	6	5
9846	1	0
9847	4	0
9848	168	0
9849	13	0
9850	94	0
9851	32	0
9852	1	0
9853	4	0
9854	200	0
9855	27	0
9856	7	0
9857	1	0
9858	1	1
9859	13	0
9860	1	0
9861	169	0
9862	22	0
9863	1	0
9864	1	0
9865	1	0
9866	1	0
9867	3	3
9868	12	0
9869	2	0
9870	21	0
9871	11	0
9872	2	0
9873	24	0
9874	1	0
9875	3	0
9876	15	0
9877	100	0
9878	1	0
9879	11	0
9880	17	0
9881	15	0
9882	17	0
9883	1	0
9884	5	0
9885	13	0
9886	1	0
9887	8	0
9888	172	0
9889	10	0
9890	83	0
9891	6	0
9892	8	0
9893	26	0
9894	6	0
9895	7	0
9896	24	0
9897	6	0
9898	22	0
9899	94	0
9900	10	0
9901	5	0
9902	4	0
9903	32	0
9904	124	0
9905	40	0
9906	14	0
9907	3	3
9908	17	0
9909	11	0
9910	16	0
9911	5	0
9912	2	0
9913	12	0
9914	9	0
9915	4	0
9916	2	0
9917	25	0
9918	8	0
9919	15	0
9920	42	0
9921	6	0
9922	15	0
9923	21	0
9924	23	0
9925	11	0
9926	1	0
9927	95	0
9928	6	0
9929	9	0
9930	1	0
9931	3	0
9932	2	0
9933	20	0
9934	21	0
9935	18	6
9936	48	0
9937	51	0
9938	1	0
9939	61	0
9940	8	0
9941	168	0
9942	3	0
9943	9	0
